date,open,high,low,close,adj close,volume,symbol
20190612,110.699997,110.900002,108.889999,109.269997,96.7435,9670500,3
20190613,160.550003,161.320007,159.800003,160.330002,160.330002,17571400,2
20190613,48.674999,49.197498,48.400002,48.537498,47.157318,86698400,1
20190613,14.025333,14.326667,13.834,14.260667,14.260667,122524500,4
20190613,109.459999,110.160004,109.050003,109.540001,96.982544,8406900,3
20190614,158.369995,158.710007,157.229996,158.100006,158.100006,14981600,2
20190614,47.887501,48.397499,47.575001,48.185001,46.814835,75046000,1
20190614,14.083333,14.443333,14.026667,14.328,14.328,111501000,4
20190614,109.57,110.300003,108.629997,109.82,97.230446,9077400,3
20190617,157.529999,160.550003,157.419998,159.910004,159.910004,16079800,2
20190617,48.224998,48.740002,48.0425,48.4725,47.094162,58676400,1
20190617,14.365333,15.133333,14.284667,15.002,15.002,184752000,4
20190617,109.699997,110.370003,109.059998,109.220001,96.699234,8128600,3
20190618,162.889999,169.110001,161.949997,165.509995,165.509995,35754800,2
20190618,49.012501,50.072498,48.802502,49.612499,48.201752,106204000,1
20190618,15.248,15.649333,14.837333,14.982667,14.982667,190737000,4
20190618,109.010002,111.410004,108.980003,110.709999,98.018417,11057300,3
20190619,167.770004,167.899994,163.419998,165.460007,165.460007,20798100,2
20190619,49.919998,49.970001,49.327499,49.467499,48.060863,84496800,1
20190619,15.007333,15.184667,14.737333,15.095333,15.095333,98626500,4
20190619,110.82,111.589996,109.699997,109.910004,97.31012,13126500,3
20190620,170.190002,170.479996,166.274994,168.25,168.25,24004700,2
20190620,50.092499,50.1525,49.5075,49.865002,48.447067,86056000,1
20190620,14.866667,15.126667,14.423333,14.641333,14.641333,177952500,4
20190620,110.879997,111.089996,109.029999,110.190002,97.558029,13638000,3
20190621,167.479996,169.470993,166.770004,167.550003,167.550003,17415800,2
20190621,49.700001,50.212502,49.537498,49.695,48.281898,191202400,1
20190621,14.414667,14.812,14.366667,14.790667,14.790667,123031500,4
20190621,110.190002,111.669998,109.089996,109.440002,96.894028,27089500,3
20190624,168.399994,168.880005,165.779999,168.100006,168.100006,18422600,2
20190624,49.634998,50.040001,49.5425,49.645,48.233322,72881600,1
20190624,14.882667,15.057333,14.734667,14.909333,14.909333,86262000,4
20190624,109.279999,109.769997,108.540001,108.660004,96.20343,13039600,3
20190625,167.039993,167.339996,164.619995,165.800003,165.800003,20439200,2
20190625,49.607498,49.814999,48.822498,48.892502,47.50222,84281200,1
20190625,14.959333,15.022667,14.632667,14.650667,14.650667,92731500,4
20190625,108.68,108.980003,107.669998,107.760002,95.406609,18660100,3
20190626,168.279999,171.240005,168.149994,168.990005,168.990005,22416400,2
20190626,49.442501,50.247501,49.337502,49.950001,48.529655,104270000,1
20190626,14.687333,15.148667,14.54,14.618,14.618,127608000,4
20190626,108.300003,109.309998,108.160004,108.480003,96.044083,10324600,3
20190627,170.619995,171.979996,169.380005,170.899994,170.899994,18349400,2
20190627,50.072498,50.392502,49.892502,49.935001,48.515072,83598800,1
20190627,14.63,14.86,14.49,14.856,14.856,95095500,4
20190627,108.839996,109.550003,108.440002,108.839996,96.362801,10906600,3
20190628,170.199997,170.889999,167.960007,169.449997,169.449997,19974300,2
20190628,49.669998,49.875,49.262501,49.48,48.073006,124442400,1
20190628,14.732667,15.011333,14.72,14.897333,14.897333,102771000,4
20190628,111.040001,112.43,110.900002,111.800003,98.983475,21634700,3
20190701,175.865005,177.949997,174.360001,175.050003,175.050003,25846800,2
20190701,50.7925,51.122501,50.162498,50.387501,48.954712,109012000,1
20190701,15.347333,15.54,15.085333,15.144667,15.144667,123201000,4
20190701,113.230003,114.519997,113.080002,113.68,100.647949,12724500,3
20190702,175.130005,175.550003,174.25,175.449997,175.449997,14155200,2
20190702,50.352501,50.782501,50.34,50.682499,49.241318,67740800,1
20190702,15.259333,15.276667,14.814667,14.97,14.97,138885000,4
20190702,113.510002,114.199997,113.220001,113.800003,100.754196,10174900,3
20190703,175.690002,175.850006,173.850006,174.669998,174.669998,8532600,2
20190703,50.82,51.110001,50.672501,51.102501,49.649376,45448000,1
20190703,15.959333,16.104668,15.634,15.66,15.66,213016500,4
20190703,113.339996,113.870003,112.260002,112.82,100.593704,6849400,3
20190705,173.75,173.820007,172.820007,173.300003,173.300003,12618600,2
20190705,50.837502,51.27,50.724998,51.057499,49.605652,69062000,1
20190705,15.638,15.696667,15.386667,15.54,15.54,105985500,4
20190705,113.510002,114.269997,112.919998,113.489998,101.191109,7929400,3
20190708,170.089996,170.279999,168.350006,168.449997,168.449997,16531000,2
20190708,50.202499,50.349998,49.602501,50.005001,48.583088,101354400,1
20190708,15.416,15.483333,15.244,15.356,15.356,88207500,4
20190708,112.959999,113.480003,112.5,112.870003,100.638275,6917200,3
20190709,167.085007,168.979996,166.5,168.800003,168.800003,15782800,2
20190709,49.799999,50.377499,49.702499,50.310001,48.879421,82312000,1
20190709,15.264667,15.4,15.152,15.337333,15.337333,92862000,4
20190709,112.279999,113.489998,112.150002,113.349998,101.066261,8947300,3
20190710,171.240005,171.369995,166.860001,166.929993,166.929993,16675600,2
20190710,50.462502,50.932499,50.389999,50.807499,49.362778,71588400,1
20190710,15.61,15.929333,15.542667,15.928,15.928,137185500,4
20190710,113.370003,113.830002,112.739998,113.019997,100.772018,9242300,3
20190711,167.559998,168.423996,165,166.550003,166.550003,14796400,2
20190711,50.827499,51.0975,50.427502,50.4375,49.003292,80767200,1
20190711,15.876,16.1,15.72,15.906667,15.906667,112716000,4
20190711,113.370003,114.360001,113.120003,114.099998,101.73497,11595200,3
20190712,168,170.199997,167.649994,169.070007,169.070007,18103600,2
20190712,50.612499,51,50.549999,50.825001,49.379768,70380800,1
20190712,15.983333,16.358667,15.980667,16.338667,16.338667,138007500,4
20190712,114.129997,115.349998,113.93,115.300003,102.804939,10783400,3
20190715,171.5,173.75,170.419998,173.5,173.5,22199000,2
20190715,51.022499,51.467499,51,51.302502,49.843697,67789600,1
20190715,16.533333,16.961332,16.323999,16.9,16.9,165001500,4
20190715,115.540001,115.57,113.529999,113.900002,101.556656,12946600,3
20190716,174.199997,175.520004,173.460007,174.190002,174.190002,19039700,2
20190716,51.147499,51.5275,50.875,51.125,49.671242,67467200,1
20190716,16.620001,16.902,16.528667,16.825333,16.825333,122235000,4
20190716,113.480003,115.5,112.919998,115.120003,102.644447,16945000,3
20190717,172.75,176.220001,172.490005,174.820007,174.820007,15031600,2
20190717,51.012501,51.272499,50.817501,50.837502,49.391922,56430000,1
20190717,17.044666,17.220667,16.889999,16.990667,16.990667,146470500,4
20190717,114.43,114.940002,113.730003,113.989998,101.636909,13120900,3
20190718,173.410004,174.399994,172.059998,172.800003,172.800003,15603800,2
20190718,51,51.470001,50.924999,51.415001,49.952988,74162400,1
20190718,17.003332,17.049999,16.792667,16.902666,16.902666,71379000,4
20190718,113.93,115.07,113.550003,114.669998,102.243217,9397200,3
20190719,174.869995,175.149994,172.990005,172.990005,172.990005,13647200,2
20190719,51.447498,51.625,50.59,50.647499,49.207317,83717200,1
20190719,17.046,17.330667,16.974667,17.212,17.212,105726000,4
20190719,114.889999,115.120003,113.400002,113.540001,101.235657,10402800,3
20190722,173.5,174.279999,171.436996,174,174,18490900,2
20190722,50.912498,51.807499,50.9025,51.805,50.331905,89111600,1
20190722,17.25,17.476667,16.945999,17.045334,17.045334,102636000,4
20190722,112.910004,114.449997,112.769997,114.269997,101.886551,9061100,3
20190723,175.389999,178.639999,174.845001,178.089996,178.089996,20881500,2
20190723,52.115002,52.227501,51.822498,52.209999,50.725384,73420800,1
20190723,17.114,17.365334,16.966667,17.344667,17.344667,75346500,4
20190723,114.879997,116.449997,114.82,116.360001,103.750084,12752200,3
20190724,178,178.960007,176.938004,178.669998,178.669998,14933100,2
20190724,51.9175,52.287498,51.7925,52.1675,50.68409,59966400,1
20190724,17.278,17.738001,17.210667,17.658667,17.658667,166092000,4
20190724,115.580002,116.879997,115.519997,116.830002,104.169136,10011000,3
20190725,178.490005,179.149994,175.369003,177.289993,177.289993,14049000,2
20190725,52.2225,52.310001,51.682499,51.755001,50.283321,55638400,1
20190725,15.566667,15.633333,15.036667,15.254667,15.254667,336274500,4
20190725,116.889999,117.239998,115.32,115.709999,103.170502,10138400,3
20190726,178.25,179.399994,176.880005,178.740005,178.740005,15281000,2
20190726,51.869999,52.432499,51.785,51.935001,50.458206,70475600,1
20190726,15.128,15.350667,14.816667,15.202667,15.202667,150415500,4
20190726,115.769997,116.510002,115.529999,116.220001,103.625244,12800400,3
20190729,178.429993,179.880005,175.350006,177.020004,177.020004,15130300,2
20190729,52.115002,52.66,52.110001,52.419998,50.929413,86693600,1
20190729,15.139333,15.729333,15.068667,15.718,15.718,139099500,4
20190729,116.459999,117.18,115.790001,115.849998,103.295334,8500400,3
20190730,174.25,175.710007,172.889999,174.100006,174.100006,14300600,2
20190730,52.189999,52.540001,51.827499,52.195,50.710815,135742800,1
20190730,15.526667,16.224001,15.478667,16.150667,16.150667,121635000,4
20190730,115.190002,116.080002,114.760002,115.589996,103.063492,7121100,3
20190731,173.710007,174.889999,170.089996,173.110001,173.110001,14628900,2
20190731,54.105,55.342499,52.825001,53.259998,51.745518,277125600,1
20190731,16.200001,16.445333,15.776667,16.107332,16.107332,137673000,4
20190731,116.099998,116.18,114.860001,116,103.429077,13648000,3
20190801,174.539993,175.714996,162.100006,165.649994,165.649994,32728200,2
20190801,53.474998,54.5075,51.685001,52.107498,50.625797,216071600,1
20190801,16.176666,16.300667,15.451333,15.59,15.59,123892500,4
20190801,115.330002,116.800003,112.599998,112.940002,100.700691,15664500,3
20190802,162.559998,163.850006,160.350006,161,161,27104700,2
20190802,51.3825,51.607498,50.407501,51.005001,49.554649,163448400,1
20190802,15.423333,15.751333,15.282,15.622667,15.622667,92047500,4
20190802,112.400002,113.43,111.400002,112.93,100.691788,11025500,3
20190805,155.029999,157.229996,151.850006,153.669998,153.669998,28912600,2
20190805,49.497501,49.662498,48.145,48.334999,46.960575,209572000,1
20190805,15.306667,15.424667,15.052,15.221333,15.221333,105424500,4
20190805,110.790001,110.980003,108.269997,109.57,97.6959,15855300,3
20190806,158.479996,158.729996,156.110001,157.429993,157.429993,24996300,2
20190806,49.077499,49.517502,48.509998,49.25,47.849548,143299200,1
20190806,15.458667,15.5,15.05,15.383333,15.383333,83463000,4
20190806,110.050003,110.5,108.339996,110.43,98.462692,10203500,3
20190807,155.729996,159.479996,155.300003,159.169998,159.169998,17917400,2
20190807,48.852501,49.889999,48.455002,49.759998,48.345051,133457600,1
20190807,15.1,15.571333,15.053333,15.561333,15.561333,71647500,4
20190807,108,108.279999,105.940002,108.029999,96.322777,17320900,3
20190808,161.710007,162.300003,159.119995,162.220001,162.220001,19267700,2
20190808,50.049999,50.8825,49.8475,50.857498,49.411354,108038000,1
20190808,15.63,15.986667,15.51,15.886667,15.886667,79114500,4
20190808,109.050003,110.080002,108.720001,109.860001,97.954468,10903300,3
20190809,160.979996,161.990005,159.110001,159.119995,159.119995,11894300,2
20190809,50.325001,50.689999,49.822498,50.247501,49.004173,98478800,1
20190809,15.736667,15.930667,15.587333,15.667333,15.667333,58473000,4
20190809,109.349998,110.449997,108.290001,109.739998,97.847488,9980800,3
20190812,157.5,159.360001,155.539993,159.309998,159.309998,13566900,2
20190812,49.904999,50.512501,49.787498,50.119999,48.879822,89927600,1
20190812,15.532667,15.718,15.25,15.267333,15.267333,69958500,4
20190812,108.440002,108.510002,107.209999,107.68,96.010719,9393700,3
20190813,160.639999,167.360001,159.570007,164.029999,164.029999,22842900,2
20190813,50.255001,53.035,50.119999,52.2425,50.949814,188874000,1
20190813,15.254,15.733333,15.17,15.666667,15.666667,72721500,4
20190813,107.949997,110.330002,107.029999,109.339996,97.490829,12124700,3
20190814,161.339996,163,159.210007,162.059998,162.059998,20803700,2
20190814,50.790001,51.610001,50.647499,50.6875,49.433285,146189600,1
20190814,15.414,15.433333,14.446,14.641333,14.641333,143439000,4
20190814,106.300003,106.910004,104.449997,104.800003,93.442833,19491800,3
20190815,170.110001,171,164.360001,166.970001,166.970001,36343500,2
20190815,50.865002,51.285,49.9175,50.435001,49.187038,108909600,1
20190815,14.724,14.770667,14.103333,14.376,14.376,122394000,4
20190815,104.82,106.379997,104.339996,105.199997,93.799477,13365600,3
20190816,170,177.550003,168.570007,174.600006,174.600006,25952500,2
20190816,51.07,51.790001,50.959999,51.625,50.347595,110481600,1
20190816,14.444,14.816,14.401333,14.662667,14.662667,76477500,4
20190816,106.370003,107.980003,105.870003,107.720001,96.046394,11830600,3
20190819,177.429993,178.800003,175.589996,178.279999,178.279999,16012800,2
20190819,52.654999,53.182499,52.5075,52.587502,51.286274,97654400,1
20190819,14.947333,15.188667,14.78,15.122,15.122,79644000,4
20190819,109.629997,109.75,108.419998,108.690002,96.911278,8265400,3
20190820,175.910004,177.990005,175.619995,177.210007,177.210007,10338100,2
20190820,52.720001,53.337502,52.580002,52.59,51.288715,107537200,1
20190820,15.174667,15.272667,14.969333,15.057333,15.057333,61878000,4
20190820,107.849998,108.440002,107.239998,107.309998,95.680817,8374000,3
20190821,177.220001,178.5,174.889999,175.240005,175.240005,10615700,2
20190821,53.247501,53.412498,52.900002,53.16,51.844608,86141600,1
20190821,14.800667,14.881333,14.506667,14.722,14.722,116914500,4
20190821,108.209999,108.43,107.449997,107.610001,95.948296,8189300,3
20190822,174.100006,174.979996,170.5,171.910004,171.910004,11568900,2
20190822,53.297501,53.610001,52.6875,53.115002,51.800728,89014800,1
20190822,14.853333,15.026667,14.548,14.81,14.81,98385000,4
20190822,108.370003,109.269997,107.93,108.720001,96.938019,9343400,3
20190823,169.690002,171.490005,163.830994,164.539993,164.539993,20871500,2
20190823,52.357498,53.012501,50.25,50.66,49.406467,187272000,1
20190823,14.664667,14.744667,14.066667,14.093333,14.093333,128079000,4
20190823,108,108.779999,105.110001,106.019997,94.530609,14762300,3
20190826,166.490005,167.449997,165.529999,165.899994,165.899994,8640500,2
20190826,51.465,51.797501,51.264999,51.622501,50.345158,104174400,1
20190826,14.24,14.334667,14.102667,14.333333,14.333333,75778500,4
20190826,106.620003,106.989998,106.010002,106.870003,95.288513,8209500,3
20190827,167.199997,168.190002,165.190002,166.199997,166.199997,12777600,2
20190827,51.965,52.137501,50.8825,51.040001,49.777069,103493200,1
20190827,14.382667,14.586667,14.135333,14.272,14.272,81243000,4
20190827,107.349998,107.559998,104.839996,105.739998,94.28096,14331800,3
20190828,164.639999,168,164.199997,167.479996,167.479996,9507400,2
20190828,51.025002,51.43,50.830002,51.3825,50.111088,63755200,1
20190828,14.246,14.483333,14.154,14.372667,14.372667,48382500,4
20190828,105.080002,107.209999,105.040001,106.800003,95.226097,10585500,3
20190829,171,173.960007,170.949997,172.809998,172.809998,11565400,2
20190829,52.125,52.330002,51.665001,52.252499,50.959572,83962000,1
20190829,14.6,14.893333,14.533333,14.780667,14.780667,77692500,4
20190829,108.139999,109.889999,108.019997,109.220001,97.383827,10002200,3
20190830,174.350006,175.25,172.660004,175.029999,175.029999,10293400,2
20190830,52.540001,52.612499,51.799999,52.185001,50.893742,84573600,1
20190830,15.276667,15.496,14.947333,15.040667,15.040667,139809000,4
20190830,109.839996,110.559998,109.470001,109.860001,97.954468,10170300,3
20190903,173,174.720001,172.149994,172.410004,172.410004,8499300,2
20190903,51.607498,51.744999,51.055,51.424999,50.152538,80092000,1
20190903,14.938667,15.263333,14.877333,15.000667,15.000667,80311500,4
20190903,108.980003,108.989998,107.32,108.559998,96.795357,9868800,3
20190904,176.259995,176.550003,173.990005,174.330002,174.330002,7208900,2
20190904,52.0975,52.369999,51.830002,52.297501,51.00346,76752400,1
20190904,15.126,15.230667,14.614,14.712,14.712,86415000,4
20190904,109.449997,110.220001,108.559998,109.870003,97.963402,6929200,3
20190905,176.880005,178.949997,176.520004,178.940002,178.940002,11154300,2
20190905,53,53.4925,52.877499,53.32,52.000652,95654800,1
20190905,14.833333,15.32,14.723333,15.305333,15.305333,110929500,4
20190905,111.25,113.720001,111.199997,112.370003,100.192467,13224700,3
20190906,179.009995,179.220001,176.210007,176.690002,176.690002,8304000,2
20190906,53.512501,53.605,53.127499,53.314999,51.995773,77449200,1
20190906,15.146667,15.309333,15.011333,15.163333,15.163333,62841000,4
20190906,112.660004,112.980003,111.959999,112.610001,100.406456,7836600,3
20190909,177.880005,177.990005,175.860001,177.779999,177.779999,6931700,2
20190909,53.709999,54.110001,52.767502,53.5425,52.217648,109237600,1
20190909,15.333333,15.584,15.282,15.452667,15.452667,72040500,4
20190909,113.709999,116.059998,113.599998,115.400002,102.894112,13985100,3
20190910,176.279999,176.300003,172.220001,174.990005,174.990005,9835000,2
20190910,53.465,54.195,52.927502,54.174999,52.834488,127111600,1
20190910,15.386667,15.702667,15.262667,15.702667,15.702667,73255500,4
20190910,116.300003,117.269997,115.730003,116.870003,104.204803,14333100,3
20190911,176,176.660004,174.149994,176.089996,176.089996,7039300,2
20190911,54.517502,55.927502,54.432499,55.897499,54.514374,177158400,1
20190911,15.825333,16.544666,15.733333,16.473333,16.473333,150642000,4
20190911,116.889999,117.199997,115.379997,117.190002,104.490128,9919200,3
20190912,177.889999,180.5,177,178.240005,178.240005,12509400,2
20190912,56.200001,56.605,55.715,55.772499,54.392456,128906800,1
20190912,16.513332,16.9,16.293333,16.391333,16.391333,128718000,4
20190912,116.550003,118.470001,115.919998,117.910004,105.132088,12283500,3
20190913,179.740005,180.179993,178.610001,179.169998,179.169998,9479700,2
20190913,55,55.197498,54.255001,54.6875,53.334309,159053200,1
20190913,16.464001,16.563334,16.324667,16.346666,16.346666,79696500,4
20190913,119,120.400002,118.75,120.230003,107.200676,16257200,3
20190916,177.75,179.169998,175.369995,177.070007,177.070007,10725100,2
20190916,54.432499,55.032501,54.389999,54.974998,53.614697,84632400,1
20190916,16.4,16.495333,16.077999,16.187332,16.187332,70921500,4
20190916,118.900002,119.870003,118.379997,119.160004,106.246643,11993900,3
20190917,176.850006,179.119995,176.050003,179,179,7481000,2
20190917,54.990002,55.205002,54.779999,55.174999,53.80975,73274800,1
20190917,16.164667,16.373333,16.024668,16.319332,16.319332,57981000,4
20190917,118.419998,118.610001,117.239998,118.57,105.720581,10735400,3
20190918,179.149994,180.169998,177.580002,180,180,9233300,2
20190918,55.264999,55.712502,54.860001,55.692501,54.314445,101360000,1
20190918,16.333332,16.544666,16.158001,16.232668,16.232668,62553000,4
20190918,118.32,120.080002,117.75,119.760002,106.781609,10665600,3
20190919,180.899994,184.130005,180.429993,180.460007,180.460007,15119800,2
20190919,55.502499,55.939999,55.092499,55.240002,53.873146,88242400,1
20190919,16.4,16.529333,16.322666,16.440001,16.440001,71937000,4
20190919,119.699997,120.339996,119.089996,119.379997,106.442787,9382600,3
20190920,182.309998,183.820007,178.839996,182.509995,182.509995,24517800,2
20190920,55.345001,55.639999,54.3675,54.432499,53.085621,221652400,1
20190920,16.432667,16.463333,15.877333,16.041332,16.041332,95295000,4
20190920,119.739998,120.339996,118.870003,118.900002,106.014809,21862800,3
20190923,181.25,181.330002,176.800003,176.979996,176.979996,14047400,2
20190923,54.737499,54.959999,54.412498,54.68,53.326996,76662000,1
20190923,16,16.345333,15.948,16.082001,16.082001,65103000,4
20190923,117.779999,119.120003,117.68,118.879997,105.996979,9135100,3
20190924,179.169998,179.490005,171.300003,171.550003,171.550003,14324600,2
20190924,55.2575,55.622501,54.297501,54.419998,53.073433,124763200,1
20190924,16.101334,16.132668,14.840667,14.880667,14.880667,193372500,4
20190924,118.75,119.260002,117.040001,117.330002,104.614944,11696500,3
20190925,172.300003,176.990005,171.720001,176.660004,176.660004,11766400,2
20190925,54.637501,55.375,54.285,55.2575,53.890205,87613600,1
20190925,14.970667,15.265333,14.557333,15.246667,15.246667,141406500,4
20190925,117.269997,118.360001,117.120003,118,105.212334,9389400,3
20190926,177,178.229996,174.830002,175,175,9982400,2
20190926,55,55.235001,54.7075,54.9725,53.612267,75334000,1
20190926,15.377333,16.220667,15.16,16.170668,16.170668,178267500,4
20190926,117.879997,118.050003,116.949997,117.029999,104.347466,9899200,3
20190927,176,176.5,163.149994,165.979996,165.979996,33287500,2
20190927,55.134998,55.240002,54.32,54.705002,53.351387,101408000,1
20190927,16.146667,16.580667,15.915333,16.142,16.142,166746000,4
20190927,117.959999,118.639999,117.279999,117.720001,104.962669,10207800,3
20190930,169.886993,170.199997,166.449997,167.229996,167.229996,14866800,2
20190930,55.224998,56.145,55.197498,55.9925,54.607018,103909600,1
20190930,16.200001,16.265333,15.740667,16.058001,16.058001,88197000,4
20190930,118.360001,118.769997,117.220001,117.690002,104.935928,9755000,3
20191001,168.009995,168.229996,163.639999,165.149994,165.149994,14155500,2
20191001,56.267502,57.055,56.049999,56.147499,54.758179,139223200,1
20191001,16.1,16.396667,15.942,16.312668,16.312668,92439000,4
20191001,118.400002,119,115.410004,115.550003,103.027855,11250300,3
20191002,162.820007,166.880005,161.899994,165.770004,165.770004,11526500,2
20191002,55.764999,55.895,54.482498,54.740002,53.385517,138449200,1
20191002,16.219334,16.309999,15.962,16.208668,16.208668,84471000,4
20191002,114.809998,114.900002,112.93,113.25,100.977112,12548700,3
20191003,166.649994,170.179993,165,169.479996,169.479996,10305000,2
20191003,54.607498,55.240002,53.782501,55.205002,53.839012,114426000,1
20191003,15.457333,15.632,14.952,15.535333,15.535333,226267500,4
20191003,112.269997,112.910004,110.519997,112.190002,100.833298,12735200,3
20191004,169.600006,170.699997,167.559998,170.339996,170.339996,8715200,2
20191004,56.41,56.872501,55.9725,56.752499,55.348213,138478800,1
20191004,15.440667,15.652,15.204667,15.428667,15.428667,119925000,4
20191004,112.339996,114.940002,112.269997,114.620003,103.017303,9453100,3
20191007,168.830002,172.300003,167.210007,168.320007,168.320007,11993000,2
20191007,56.567501,57.482498,56.459999,56.764999,55.360409,122306000,1
20191007,15.32,15.904,15.236667,15.848,15.848,120963000,4
20191007,114.190002,115.5,114.07,114.370003,102.792618,6771600,3
20191008,164.300003,165.220001,161.679993,161.929993,161.929993,15833100,2
20191008,56.455002,57.014999,56.0825,56.099998,54.711853,111820000,1
20191008,15.724667,16.262667,15.633333,16.003332,16.003332,130173000,4
20191008,113.059998,113.059998,111.660004,111.82,100.50074,10806300,3
20191009,165.5,166.580002,163.419998,165.190002,165.190002,10943100,2
20191009,56.7575,56.947498,56.41,56.7575,55.353092,74770400,1
20191009,16.087999,16.486668,16.043333,16.302,16.302,103416000,4
20191009,112.669998,113.160004,112.07,112.629997,101.228752,7273700,3
20191010,165.960007,168.570007,164.089996,166.070007,166.070007,11462400,2
20191010,56.982498,57.610001,56.825001,57.522499,56.099159,113013600,1
20191010,16.351999,16.618668,16.105333,16.316,16.316,94249500,4
20191010,113.139999,115.400002,113,114.209999,102.648819,10994100,3
20191011,170.770004,174.880005,169.570007,172.940002,172.940002,19247400,2
20191011,58.237499,59.41,58.077499,59.052502,57.591309,166795600,1
20191011,16.476667,16.738667,16.454,16.525999,16.525999,127131000,4
20191011,116.029999,117.989998,115.870003,116.139999,104.383446,15076500,3
20191014,172.839996,173.339996,170.789993,171.160004,171.160004,7667600,2
20191014,58.724998,59.532501,58.6675,58.967499,57.508415,96427600,1
20191014,16.526667,17.236668,16.475332,17.130667,17.130667,153075000,4
20191014,115.849998,116.870003,115.660004,116.449997,104.662064,8779000,3
20191015,172.910004,176.75,172.690002,175.289993,175.289993,13753000,2
20191015,59.0975,59.412498,58.720001,58.830002,57.374321,87360000,1
20191015,17.18,17.333332,16.941334,17.192667,17.192667,96492000,4
20191015,118.849998,121.589996,117.870003,119.959999,107.816765,23379000,3
20191016,175.800003,177.350006,174.119995,177.119995,177.119995,10858700,2
20191016,58.342499,58.810001,58.299999,58.592499,57.142689,73903200,1
20191016,17.159332,17.473333,17.128,17.316668,17.316668,100261500,4
20191016,119.959999,120.620003,119.379997,119.68,107.565102,11087700,3
20191017,178,178.589996,175.229996,176.850006,176.850006,8020600,2
20191017,58.772499,59.037498,58.380001,58.82,57.364563,67585200,1
20191017,17.5,17.652,17.344667,17.464666,17.464666,71539500,4
20191017,120.75,121.57,119.879997,120.349998,108.167282,10818500,3
20191018,176,176.229996,169,169.130005,169.130005,14575700,2
20191018,58.647499,59.395,58.572498,59.102501,57.640068,97433600,1
20191018,17.379999,17.52,17.006666,17.129999,17.129999,86247000,4
20191018,120,121.019997,119.860001,120.559998,108.35601,10417400,3
20191021,172.639999,173.910004,170.869995,173.520004,173.520004,8970800,2
20191021,59.380001,60.247501,59.330002,60.127499,58.639698,87247200,1
20191021,17.222,17.299999,16.678667,16.9,16.9,75304500,4
20191021,122.050003,123.769997,121.989998,123.550003,111.043343,12714600,3
20191022,174.529999,175.360001,169.259995,169.889999,169.889999,10867100,2
20191022,60.290001,60.549999,59.904999,59.990002,58.505608,82293600,1
20191022,16.954666,17.222,16.723333,17.038668,17.038668,69012000,4
20191022,123.449997,125.099998,123.120003,124.790001,112.157829,12549100,3
20191023,170.449997,171.039993,168.119995,169.919998,169.919998,8853700,2
20191023,60.525002,60.810001,60.305,60.794998,59.290688,75828800,1
20191023,16.966667,17.076,16.756666,16.978666,16.978666,78916500,4
20191023,124.199997,125.150002,124.169998,125.120003,112.45443,8828300,3
20191024,171.279999,172.75,170.210007,172.550003,172.550003,7397700,2
20191024,61.127499,61.200001,60.452499,60.895,59.388226,69275200,1
20191024,19.891333,20.328667,19.280001,19.978666,19.978666,445813500,4
20191024,125.290001,125.660004,124.07,125.029999,112.373528,8020500,3
20191025,171.559998,175.809998,170.880005,174.309998,174.309998,9891800,2
20191025,60.790001,61.682499,60.720001,61.645,60.119659,73477200,1
20191025,19.848,22,19.740667,21.875334,21.875334,450091500,4
20191025,125,126.650002,124.75,126.029999,113.272301,9055700,3
20191028,176.5,179.639999,176.410004,178.679993,178.679993,11739600,2
20191028,61.855,62.3125,61.68,62.262501,60.721882,96572800,1
20191028,21.836,22.722668,21.506666,21.847334,21.847334,283054500,4
20191028,126.57,127.209999,126.400002,126.510002,113.703712,9522200,3
20191029,177.059998,177.740005,175.440002,176.889999,176.889999,8026400,2
20191029,62.2425,62.4375,60.642502,60.822498,59.317501,142839600,1
20191029,21.332666,21.620001,20.983334,21.081333,21.081333,190264500,4
20191029,126.059998,127.419998,125.940002,126.43,113.631821,9797300,3
20191030,175.419998,177.880005,173.936005,177.529999,177.529999,10213200,2
20191030,61.189999,61.325001,60.302502,60.814999,59.310192,124522000,1
20191030,20.866667,21.252666,20.664667,21.000668,21.000668,144627000,4
20191030,126.050003,126.260002,124.919998,125.730003,113.002678,8513700,3
20191031,179.160004,179.240005,175.5,176.669998,176.669998,15119000,2
20191031,61.810001,62.2925,59.314999,62.189999,60.651173,139162000,1
20191031,20.873333,21.266666,20.866667,20.994667,20.994667,76005000,4
20191031,125.489998,125.730003,123.860001,124.919998,112.274666,11589100,3
20191101,179.009995,182.119995,176.059998,176.460007,176.460007,28924100,2
20191101,62.384998,63.982498,62.290001,63.955002,62.372494,151125200,1
20191101,21.087999,21.098667,20.653334,20.887333,20.887333,95758500,4
20191101,126.199997,127.989998,126.019997,127.800003,114.863129,11682600,3
20191104,180.660004,182.399994,178.020004,179.690002,179.690002,44541200,2
20191104,64.332497,64.462502,63.845001,64.375,62.782104,103272000,1
20191104,20.986668,21.462667,20.617332,21.164667,21.164667,131805000,4
20191104,129.080002,129.419998,128.559998,128.820007,115.779884,9159900,3
20191105,181.419998,183.199997,180.309998,182,182,23690200,2
20191105,64.262497,64.547501,64.080002,64.282501,62.691898,79897600,1
20191105,21.308001,21.567333,21.074667,21.148001,21.148001,104151000,4
20191105,129.389999,130.300003,128.839996,129.100006,116.03154,13747600,3
20191106,183.610001,185,182.199997,184.160004,184.160004,14834900,2
